,u,i,ts,label,idx
53509,45,55,1001349.0,1,53510
53510,18,55,1001349.0,1,53511
53511,18,63,1001349.0,1,53512
53512,11,52,1001359.0,1,53513
53513,11,62,1001359.0,1,53514
53514,31,53,1001388.0,1,53515
53515,31,56,1001388.0,1,53516
53516,42,66,1001400.0,1,53517
53517,42,59,1001400.0,1,53518
53518,42,51,1001400.0,1,53519
53519,42,38,1001400.0,1,53520
53520,42,37,1001400.0,1,53521
53521,42,30,1001400.0,1,53522
53522,42,25,1001400.0,1,53523
53523,42,16,1001400.0,1,53524
53524,42,12,1001400.0,1,53525
53525,5,59,1001400.0,1,53526
53526,5,51,1001400.0,1,53527
53527,5,38,1001400.0,1,53528
53528,5,37,1001400.0,1,53529
53529,5,30,1001400.0,1,53530
53530,5,25,1001400.0,1,53531
53531,5,16,1001400.0,1,53532
53532,5,12,1001400.0,1,53533
53533,5,66,1001400.0,1,53534
53534,30,46,1001442.0,1,53535
53535,30,62,1001442.0,1,53536
53536,30,46,1001442.0,1,53537
53537,30,62,1001442.0,1,53538
53538,30,38,1001442.0,1,53539
53539,30,16,1001442.0,1,53540
53540,30,16,1001442.0,1,53541
53541,30,38,1001442.0,1,53542
53542,7,35,1001561.0,1,53543
53543,7,50,1001561.0,1,53544
53544,22,50,1001565.0,1,53545
53545,18,55,1001661.0,1,53546
53546,18,63,1001661.0,1,53547
53547,45,55,1001661.0,1,53548
53548,45,63,1001661.0,1,53549
53549,11,62,1001672.0,1,53550
53550,11,52,1001672.0,1,53551
53551,11,2,1001672.0,1,53552
53552,11,48,1001672.0,1,53553
53553,31,53,1001699.0,1,53554
53554,31,56,1001699.0,1,53555
53555,42,16,1001710.0,1,53556
53556,42,66,1001710.0,1,53557
53557,42,59,1001710.0,1,53558
53558,42,38,1001710.0,1,53559
53559,42,37,1001710.0,1,53560
53560,42,30,1001710.0,1,53561
53561,42,12,1001710.0,1,53562
53562,5,12,1001710.0,1,53563
53563,5,59,1001710.0,1,53564
53564,5,51,1001710.0,1,53565
53565,5,38,1001710.0,1,53566
53566,5,37,1001710.0,1,53567
53567,5,30,1001710.0,1,53568
53568,5,16,1001710.0,1,53569
53569,5,66,1001710.0,1,53570
53570,42,51,1001710.0,1,53571
53571,30,46,1001757.0,1,53572
53572,30,38,1001757.0,1,53573
53573,30,46,1001757.0,1,53574
53574,30,38,1001757.0,1,53575
53575,30,20,1001757.0,1,53576
53576,30,16,1001757.0,1,53577
53577,30,20,1001757.0,1,53578
53578,30,16,1001757.0,1,53579
53579,7,29,1001872.0,1,53580
53580,7,35,1001872.0,1,53581
53581,7,50,1001872.0,1,53582
53582,22,50,1001880.0,1,53583
53583,18,55,1001975.0,1,53584
53584,18,63,1001975.0,1,53585
53585,45,55,1001975.0,1,53586
53586,45,63,1001975.0,1,53587
53587,11,62,1001982.0,1,53588
53588,11,52,1001982.0,1,53589
53589,11,2,1001982.0,1,53590
53590,11,30,1001982.0,1,53591
53591,11,48,1001982.0,1,53592
53592,31,56,1002010.0,1,53593
53593,42,16,1002023.0,1,53594
53594,42,66,1002023.0,1,53595
53595,42,51,1002023.0,1,53596
53596,42,30,1002023.0,1,53597
53597,42,12,1002023.0,1,53598
53598,42,59,1002023.0,1,53599
53599,5,59,1002023.0,1,53600
53600,5,51,1002023.0,1,53601
53601,5,30,1002023.0,1,53602
53602,5,12,1002023.0,1,53603
53603,5,66,1002023.0,1,53604
53604,5,16,1002023.0,1,53605
53605,30,16,1002070.0,1,53606
53606,30,16,1002070.0,1,53607
53607,30,62,1002070.0,1,53608
53608,30,62,1002070.0,1,53609
53609,14,38,1002166.0,1,53610
53610,7,50,1002186.0,1,53611
53611,7,29,1002186.0,1,53612
53612,7,35,1002186.0,1,53613
53613,22,50,1002193.0,1,53614
53614,18,55,1002287.0,1,53615
53615,18,63,1002287.0,1,53616
53616,45,55,1002287.0,1,53617
53617,45,63,1002287.0,1,53618
53618,11,52,1002292.0,1,53619
53619,11,2,1002292.0,1,53620
53620,11,48,1002292.0,1,53621
53621,31,56,1002321.0,1,53622
53622,42,25,1002333.0,1,53623
53623,42,37,1002333.0,1,53624
53624,42,16,1002333.0,1,53625
53625,42,51,1002333.0,1,53626
53626,42,59,1002333.0,1,53627
53627,42,38,1002333.0,1,53628
53628,42,12,1002333.0,1,53629
53629,42,66,1002333.0,1,53630
53630,5,59,1002333.0,1,53631
53631,5,51,1002333.0,1,53632
53632,5,38,1002333.0,1,53633
53633,5,37,1002333.0,1,53634
53634,5,25,1002333.0,1,53635
53635,5,16,1002333.0,1,53636
53636,5,12,1002333.0,1,53637
53637,5,66,1002333.0,1,53638
53638,30,38,1002383.0,1,53639
53639,30,38,1002383.0,1,53640
53640,30,20,1002383.0,1,53641
53641,30,20,1002383.0,1,53642
53642,30,16,1002383.0,1,53643
53643,30,5,1002383.0,1,53644
53644,30,14,1002383.0,1,53645
53645,30,14,1002383.0,1,53646
53646,30,5,1002383.0,1,53647
53647,30,16,1002383.0,1,53648
53648,14,38,1002479.0,1,53649
53649,7,29,1002497.0,1,53650
53650,7,35,1002497.0,1,53651
53651,7,50,1002497.0,1,53652
53652,22,50,1002507.0,1,53653
53653,45,63,1002599.0,1,53654
53654,45,55,1002599.0,1,53655
53655,45,39,1002599.0,1,53656
53656,18,55,1002599.0,1,53657
53657,18,39,1002599.0,1,53658
53658,18,63,1002599.0,1,53659
53659,11,2,1002602.0,1,53660
53660,11,16,1002602.0,1,53661
53661,11,52,1002602.0,1,53662
53662,31,56,1002635.0,1,53663
53663,42,16,1002643.0,1,53664
53664,42,59,1002643.0,1,53665
53665,42,51,1002643.0,1,53666
53666,42,37,1002643.0,1,53667
53667,42,66,1002643.0,1,53668
53668,42,12,1002643.0,1,53669
53669,42,30,1002643.0,1,53670
53670,5,59,1002643.0,1,53671
53671,5,51,1002643.0,1,53672
53672,5,37,1002643.0,1,53673
53673,5,30,1002643.0,1,53674
53674,5,16,1002643.0,1,53675
53675,5,12,1002643.0,1,53676
53676,5,66,1002643.0,1,53677
53677,30,11,1002695.0,1,53678
53678,30,11,1002695.0,1,53679
53679,30,16,1002695.0,1,53680
53680,30,16,1002695.0,1,53681
53681,30,38,1002695.0,1,53682
53682,30,38,1002695.0,1,53683
53683,30,46,1002695.0,1,53684
53684,30,46,1002695.0,1,53685
53685,34,50,1002776.0,1,53686
53686,34,7,1002776.0,1,53687
53687,34,35,1002776.0,1,53688
53688,14,38,1002791.0,1,53689
53689,7,29,1002809.0,1,53690
53690,7,35,1002809.0,1,53691
53691,7,50,1002809.0,1,53692
53692,22,35,1002820.0,1,53693
53693,22,50,1002820.0,1,53694
53694,1,62,1002881.0,1,53695
53695,52,48,1002881.0,1,53696
53696,52,20,1002881.0,1,53697
53697,52,11,1002881.0,1,53698
53698,52,2,1002881.0,1,53699
53699,1,62,1002881.0,1,53700
53700,52,62,1002881.0,1,53701
53701,1,48,1002881.0,1,53702
53702,1,20,1002881.0,1,53703
53703,1,2,1002881.0,1,53704
53704,1,2,1002881.0,1,53705
53705,1,48,1002881.0,1,53706
53706,1,11,1002881.0,1,53707
53707,1,20,1002881.0,1,53708
53708,1,11,1002881.0,1,53709
53709,18,55,1002911.0,1,53710
53710,18,63,1002911.0,1,53711
53711,45,55,1002911.0,1,53712
53712,45,63,1002911.0,1,53713
53713,11,52,1002915.0,1,53714
53714,11,48,1002915.0,1,53715
53715,11,2,1002915.0,1,53716
53716,11,16,1002915.0,1,53717
53717,31,56,1002945.0,1,53718
53718,42,13,1002953.0,1,53719
53719,42,59,1002953.0,1,53720
53720,42,51,1002953.0,1,53721
53721,42,38,1002953.0,1,53722
53722,42,37,1002953.0,1,53723
53723,42,16,1002953.0,1,53724
53724,42,12,1002953.0,1,53725
53725,42,66,1002953.0,1,53726
53726,5,59,1002953.0,1,53727
53727,5,51,1002953.0,1,53728
53728,5,38,1002953.0,1,53729
53729,5,37,1002953.0,1,53730
53730,5,16,1002953.0,1,53731
53731,5,13,1002953.0,1,53732
53732,5,12,1002953.0,1,53733
53733,5,66,1002953.0,1,53734
53734,30,38,1003010.0,1,53735
53735,30,38,1003010.0,1,53736
53736,30,16,1003010.0,1,53737
53737,30,16,1003010.0,1,53738
53738,14,38,1003104.0,1,53739
53739,14,56,1003104.0,1,53740
53740,7,29,1003120.0,1,53741
53741,7,35,1003120.0,1,53742
53742,7,50,1003120.0,1,53743
53743,22,35,1003135.0,1,53744
53744,22,50,1003135.0,1,53745
53745,45,63,1003225.0,1,53746
53746,45,55,1003225.0,1,53747
53747,45,39,1003225.0,1,53748
53748,18,63,1003225.0,1,53749
53749,18,55,1003225.0,1,53750
53750,11,62,1003225.0,1,53751
53751,11,52,1003225.0,1,53752
53752,11,48,1003225.0,1,53753
53753,18,39,1003225.0,1,53754
53754,11,2,1003225.0,1,53755
53755,31,53,1003256.0,1,53756
53756,31,56,1003256.0,1,53757
53757,42,66,1003265.0,1,53758
53758,42,12,1003265.0,1,53759
53759,42,59,1003265.0,1,53760
53760,42,51,1003265.0,1,53761
53761,42,37,1003265.0,1,53762
53762,42,30,1003265.0,1,53763
53763,42,16,1003265.0,1,53764
53764,42,13,1003265.0,1,53765
53765,5,66,1003265.0,1,53766
53766,5,51,1003265.0,1,53767
53767,5,37,1003265.0,1,53768
53768,5,30,1003265.0,1,53769
53769,5,16,1003265.0,1,53770
53770,5,13,1003265.0,1,53771
53771,5,12,1003265.0,1,53772
53772,5,59,1003265.0,1,53773
53773,30,16,1003323.0,1,53774
53774,30,16,1003323.0,1,53775
53775,30,38,1003323.0,1,53776
53776,30,38,1003323.0,1,53777
53777,30,46,1003323.0,1,53778
53778,30,46,1003323.0,1,53779
53779,14,38,1003418.0,1,53780
53780,7,35,1003434.0,1,53781
53781,7,50,1003434.0,1,53782
53782,7,22,1003434.0,1,53783
53783,7,29,1003434.0,1,53784
53784,22,50,1003448.0,1,53785
53785,11,2,1003535.0,1,53786
53786,11,48,1003535.0,1,53787
53787,11,52,1003535.0,1,53788
53788,45,63,1003537.0,1,53789
53789,45,55,1003537.0,1,53790
53790,45,39,1003537.0,1,53791
53791,18,55,1003537.0,1,53792
53792,18,39,1003537.0,1,53793
53793,18,63,1003537.0,1,53794
53794,31,56,1003567.0,1,53795
53795,42,16,1003575.0,1,53796
53796,42,59,1003575.0,1,53797
53797,42,66,1003575.0,1,53798
53798,42,51,1003575.0,1,53799
53799,42,38,1003575.0,1,53800
53800,42,37,1003575.0,1,53801
53801,42,12,1003575.0,1,53802
53802,5,16,1003575.0,1,53803
53803,5,59,1003575.0,1,53804
53804,5,51,1003575.0,1,53805
53805,5,38,1003575.0,1,53806
53806,5,37,1003575.0,1,53807
53807,5,12,1003575.0,1,53808
53808,5,66,1003575.0,1,53809
53809,30,46,1003636.0,1,53810
53810,30,38,1003636.0,1,53811
53811,30,38,1003636.0,1,53812
53812,30,46,1003636.0,1,53813
53813,30,16,1003636.0,1,53814
53814,30,13,1003636.0,1,53815
53815,30,13,1003636.0,1,53816
53816,30,16,1003636.0,1,53817
53817,14,13,1003731.0,1,53818
53818,14,38,1003731.0,1,53819
53819,14,56,1003731.0,1,53820
53820,7,22,1003745.0,1,53821
53821,7,29,1003745.0,1,53822
53822,7,35,1003745.0,1,53823
53823,7,50,1003745.0,1,53824
53824,22,7,1003761.0,1,53825
53825,22,50,1003761.0,1,53826
53826,11,2,1003846.0,1,53827
53827,45,55,1003848.0,1,53828
53828,45,63,1003848.0,1,53829
53829,18,55,1003848.0,1,53830
53830,18,63,1003848.0,1,53831
53831,31,56,1003880.0,1,53832
53832,42,66,1003886.0,1,53833
53833,42,16,1003886.0,1,53834
53834,42,59,1003886.0,1,53835
53835,42,51,1003886.0,1,53836
53836,42,38,1003886.0,1,53837
53837,42,37,1003886.0,1,53838
53838,42,30,1003886.0,1,53839
53839,42,29,1003886.0,1,53840
53840,42,25,1003886.0,1,53841
53841,42,12,1003886.0,1,53842
53842,5,12,1003886.0,1,53843
53843,5,59,1003886.0,1,53844
53844,5,16,1003886.0,1,53845
53845,5,25,1003886.0,1,53846
53846,5,29,1003886.0,1,53847
53847,5,66,1003886.0,1,53848
53848,5,37,1003886.0,1,53849
53849,5,38,1003886.0,1,53850
53850,5,51,1003886.0,1,53851
53851,5,30,1003886.0,1,53852
53852,30,13,1003949.0,1,53853
53853,30,13,1003949.0,1,53854
53854,30,14,1003949.0,1,53855
53855,30,14,1003949.0,1,53856
53856,30,16,1003949.0,1,53857
53857,30,16,1003949.0,1,53858
53858,30,62,1003949.0,1,53859
53859,30,62,1003949.0,1,53860
53860,14,38,1004044.0,1,53861
53861,7,35,1004057.0,1,53862
53862,7,50,1004057.0,1,53863
53863,7,22,1004057.0,1,53864
53864,7,29,1004057.0,1,53865
53865,22,50,1004074.0,1,53866
53866,53,56,1004140.0,1,53867
53867,11,2,1004158.0,1,53868
53868,11,48,1004158.0,1,53869
53869,45,55,1004160.0,1,53870
53870,45,63,1004160.0,1,53871
53871,18,55,1004160.0,1,53872
53872,18,63,1004160.0,1,53873
53873,31,53,1004191.0,1,53874
53874,31,56,1004191.0,1,53875
53875,42,16,1004196.0,1,53876
53876,42,66,1004196.0,1,53877
53877,42,59,1004196.0,1,53878
53878,42,51,1004196.0,1,53879
53879,42,37,1004196.0,1,53880
53880,42,30,1004196.0,1,53881
53881,42,12,1004196.0,1,53882
53882,5,12,1004196.0,1,53883
53883,5,59,1004196.0,1,53884
53884,5,51,1004196.0,1,53885
53885,5,37,1004196.0,1,53886
53886,5,30,1004196.0,1,53887
53887,5,16,1004196.0,1,53888
53888,5,66,1004196.0,1,53889
53889,30,46,1004264.0,1,53890
53890,30,38,1004264.0,1,53891
53891,30,46,1004264.0,1,53892
53892,30,16,1004264.0,1,53893
53893,30,16,1004264.0,1,53894
53894,30,38,1004264.0,1,53895
53895,14,13,1004356.0,1,53896
53896,14,38,1004356.0,1,53897
53897,14,56,1004356.0,1,53898
53898,7,29,1004368.0,1,53899
53899,7,35,1004368.0,1,53900
53900,22,50,1004390.0,1,53901
53901,11,48,1004468.0,1,53902
53902,11,2,1004468.0,1,53903
53903,45,63,1004474.0,1,53904
53904,45,55,1004474.0,1,53905
53905,18,55,1004474.0,1,53906
53906,18,63,1004474.0,1,53907
53907,31,56,1004502.0,1,53908
53908,42,66,1004508.0,1,53909
53909,42,59,1004508.0,1,53910
53910,42,51,1004508.0,1,53911
53911,42,38,1004508.0,1,53912
53912,42,37,1004508.0,1,53913
53913,42,25,1004508.0,1,53914
53914,42,16,1004508.0,1,53915
53915,42,12,1004508.0,1,53916
53916,42,29,1004508.0,1,53917
53917,5,59,1004508.0,1,53918
53918,5,51,1004508.0,1,53919
53919,5,38,1004508.0,1,53920
53920,5,37,1004508.0,1,53921
53921,5,29,1004508.0,1,53922
53922,5,25,1004508.0,1,53923
53923,5,16,1004508.0,1,53924
53924,5,12,1004508.0,1,53925
53925,5,66,1004508.0,1,53926
53926,30,38,1004577.0,1,53927
53927,30,38,1004577.0,1,53928
53928,30,16,1004577.0,1,53929
53929,30,13,1004577.0,1,53930
53930,30,13,1004577.0,1,53931
53931,30,16,1004577.0,1,53932
53932,14,38,1004671.0,1,53933
53933,14,56,1004671.0,1,53934
53934,7,35,1004682.0,1,53935
53935,7,50,1004682.0,1,53936
53936,22,50,1004703.0,1,53937
53937,11,2,1004779.0,1,53938
53938,11,16,1004779.0,1,53939
53939,11,48,1004779.0,1,53940
53940,18,55,1004786.0,1,53941
53941,18,63,1004786.0,1,53942
53942,45,55,1004786.0,1,53943
53943,45,63,1004786.0,1,53944
53944,31,53,1004813.0,1,53945
53945,31,56,1004813.0,1,53946
53946,42,66,1004818.0,1,53947
53947,42,59,1004818.0,1,53948
53948,42,51,1004818.0,1,53949
53949,42,16,1004818.0,1,53950
53950,42,37,1004818.0,1,53951
53951,5,59,1004818.0,1,53952
53952,5,51,1004818.0,1,53953
53953,5,37,1004818.0,1,53954
53954,5,16,1004818.0,1,53955
53955,5,66,1004818.0,1,53956
53956,30,38,1004890.0,1,53957
53957,30,38,1004890.0,1,53958
53958,30,16,1004890.0,1,53959
53959,30,16,1004890.0,1,53960
53960,30,13,1004890.0,1,53961
53961,30,5,1004890.0,1,53962
53962,30,5,1004890.0,1,53963
53963,30,13,1004890.0,1,53964
53964,14,13,1004983.0,1,53965
53965,14,38,1004983.0,1,53966
53966,14,56,1004983.0,1,53967
53967,7,50,1004993.0,1,53968
53968,7,35,1004993.0,1,53969
53969,7,29,1004993.0,1,53970
53970,22,7,1005016.0,1,53971
53971,22,50,1005016.0,1,53972
53972,11,2,1005089.0,1,53973
53973,11,16,1005089.0,1,53974
53974,11,48,1005089.0,1,53975
53975,18,55,1005098.0,1,53976
53976,45,55,1005098.0,1,53977
53977,31,56,1005126.0,1,53978
53978,42,66,1005128.0,1,53979
53979,42,59,1005128.0,1,53980
53980,42,51,1005128.0,1,53981
53981,42,37,1005128.0,1,53982
53982,42,29,1005128.0,1,53983
53983,42,16,1005128.0,1,53984
53984,42,12,1005128.0,1,53985
53985,5,59,1005128.0,1,53986
53986,5,51,1005128.0,1,53987
53987,5,37,1005128.0,1,53988
53988,5,29,1005128.0,1,53989
53989,5,16,1005128.0,1,53990
53990,5,12,1005128.0,1,53991
53991,5,66,1005128.0,1,53992
53992,30,16,1005203.0,1,53993
53993,30,16,1005203.0,1,53994
53994,30,20,1005203.0,1,53995
53995,30,20,1005203.0,1,53996
53996,30,38,1005203.0,1,53997
53997,30,38,1005203.0,1,53998
53998,14,38,1005296.0,1,53999
53999,14,56,1005296.0,1,54000
54000,7,50,1005306.0,1,54001
54001,7,35,1005306.0,1,54002
54002,7,22,1005306.0,1,54003
54003,7,29,1005306.0,1,54004
54004,22,50,1005329.0,1,54005
54005,11,2,1005401.0,1,54006
54006,11,48,1005401.0,1,54007
54007,18,55,1005410.0,1,54008
54008,18,63,1005410.0,1,54009
54009,45,55,1005410.0,1,54010
54010,45,63,1005410.0,1,54011
54011,31,53,1005437.0,1,54012
54012,31,56,1005437.0,1,54013
54013,42,25,1005438.0,1,54014
54014,42,37,1005438.0,1,54015
54015,5,51,1005438.0,1,54016
54016,42,59,1005438.0,1,54017
54017,42,16,1005438.0,1,54018
54018,42,51,1005438.0,1,54019
54019,42,12,1005438.0,1,54020
54020,5,25,1005438.0,1,54021
54021,5,59,1005438.0,1,54022
54022,5,37,1005438.0,1,54023
54023,42,66,1005438.0,1,54024
54024,5,16,1005438.0,1,54025
54025,5,12,1005438.0,1,54026
54026,5,66,1005438.0,1,54027
54027,30,38,1005518.0,1,54028
54028,30,38,1005518.0,1,54029
54029,30,62,1005518.0,1,54030
54030,30,62,1005518.0,1,54031
54031,30,16,1005518.0,1,54032
54032,30,13,1005518.0,1,54033
54033,30,13,1005518.0,1,54034
54034,30,16,1005518.0,1,54035
54035,30,5,1005518.0,1,54036
54036,30,5,1005518.0,1,54037
54037,14,13,1005609.0,1,54038
54038,14,38,1005609.0,1,54039
54039,7,35,1005617.0,1,54040
54040,7,50,1005617.0,1,54041
54041,22,50,1005645.0,1,54042
54042,16,30,1005652.0,1,54043
54043,16,38,1005652.0,1,54044
54044,16,5,1005652.0,1,54045
54045,16,25,1005652.0,1,54046
54046,11,2,1005712.0,1,54047
54047,11,48,1005712.0,1,54048
54048,18,55,1005724.0,1,54049
54049,45,55,1005724.0,1,54050
54050,31,53,1005748.0,1,54051
54051,31,56,1005748.0,1,54052
54052,42,66,1005751.0,1,54053
54053,42,59,1005751.0,1,54054
54054,42,51,1005751.0,1,54055
54055,42,37,1005751.0,1,54056
54056,42,30,1005751.0,1,54057
54057,42,25,1005751.0,1,54058
54058,42,12,1005751.0,1,54059
54059,42,16,1005751.0,1,54060
54060,5,59,1005751.0,1,54061
54061,5,51,1005751.0,1,54062
54062,5,37,1005751.0,1,54063
54063,5,30,1005751.0,1,54064
54064,5,25,1005751.0,1,54065
54065,5,16,1005751.0,1,54066
54066,5,12,1005751.0,1,54067
54067,5,66,1005751.0,1,54068
54068,30,62,1005830.0,1,54069
54069,30,62,1005830.0,1,54070
54070,30,38,1005830.0,1,54071
54071,30,20,1005830.0,1,54072
54072,30,38,1005830.0,1,54073
54073,30,16,1005830.0,1,54074
54074,30,16,1005830.0,1,54075
54075,30,13,1005830.0,1,54076
54076,30,13,1005830.0,1,54077
54077,30,20,1005830.0,1,54078
54078,14,13,1005923.0,1,54079
54079,14,38,1005923.0,1,54080
54080,14,56,1005923.0,1,54081
54081,7,50,1005931.0,1,54082
54082,7,29,1005931.0,1,54083
54083,22,50,1005958.0,1,54084
54084,11,2,1006022.0,1,54085
54085,11,48,1006022.0,1,54086
54086,18,55,1006036.0,1,54087
54087,45,55,1006036.0,1,54088
54088,31,53,1006059.0,1,54089
54089,31,56,1006059.0,1,54090
54090,42,38,1006061.0,1,54091
54091,42,66,1006061.0,1,54092
54092,42,59,1006061.0,1,54093
54093,42,51,1006061.0,1,54094
54094,42,12,1006061.0,1,54095
54095,42,16,1006061.0,1,54096
54096,5,59,1006061.0,1,54097
54097,5,51,1006061.0,1,54098
54098,5,38,1006061.0,1,54099
54099,5,16,1006061.0,1,54100
54100,5,12,1006061.0,1,54101
54101,5,66,1006061.0,1,54102
54102,30,62,1006143.0,1,54103
54103,30,46,1006143.0,1,54104
54104,30,46,1006143.0,1,54105
54105,30,38,1006143.0,1,54106
54106,30,38,1006143.0,1,54107
54107,30,13,1006143.0,1,54108
54108,30,16,1006143.0,1,54109
54109,30,62,1006143.0,1,54110
54110,30,13,1006143.0,1,54111
54111,30,11,1006143.0,1,54112
54112,30,11,1006143.0,1,54113
54113,30,16,1006143.0,1,54114
54114,14,56,1006236.0,1,54115
54115,14,13,1006236.0,1,54116
54116,14,38,1006236.0,1,54117
54117,7,22,1006242.0,1,54118
54118,7,29,1006242.0,1,54119
54119,7,50,1006242.0,1,54120
54120,11,2,1006332.0,1,54121
54121,11,16,1006332.0,1,54122
54122,11,48,1006332.0,1,54123
54123,45,55,1006348.0,1,54124
54124,18,55,1006348.0,1,54125
54125,42,29,1006371.0,1,54126
54126,42,30,1006371.0,1,54127
54127,42,37,1006371.0,1,54128
54128,42,16,1006371.0,1,54129
54129,42,51,1006371.0,1,54130
54130,42,59,1006371.0,1,54131
54131,42,66,1006371.0,1,54132
54132,42,38,1006371.0,1,54133
54133,42,12,1006371.0,1,54134
54134,5,29,1006371.0,1,54135
54135,5,59,1006371.0,1,54136
54136,5,51,1006371.0,1,54137
54137,5,38,1006371.0,1,54138
54138,5,37,1006371.0,1,54139
54139,5,30,1006371.0,1,54140
54140,5,16,1006371.0,1,54141
54141,5,12,1006371.0,1,54142
54142,5,66,1006371.0,1,54143
54143,31,53,1006372.0,1,54144
54144,31,56,1006372.0,1,54145
54145,30,62,1006456.0,1,54146
54146,30,62,1006456.0,1,54147
54147,30,38,1006456.0,1,54148
54148,30,38,1006456.0,1,54149
54149,30,16,1006456.0,1,54150
54150,30,13,1006456.0,1,54151
54151,30,13,1006456.0,1,54152
54152,30,5,1006456.0,1,54153
54153,30,5,1006456.0,1,54154
54154,30,16,1006456.0,1,54155
54155,14,38,1006548.0,1,54156
54156,7,35,1006553.0,1,54157
54157,7,22,1006553.0,1,54158
54158,7,29,1006553.0,1,54159
54159,7,50,1006553.0,1,54160
54160,22,35,1006584.0,1,54161
54161,22,7,1006584.0,1,54162
54162,11,2,1006644.0,1,54163
54163,11,48,1006644.0,1,54164
54164,18,55,1006660.0,1,54165
54165,18,63,1006660.0,1,54166
54166,45,55,1006660.0,1,54167
54167,45,63,1006660.0,1,54168
54168,5,59,1006681.0,1,54169
54169,42,59,1006681.0,1,54170
54170,42,51,1006681.0,1,54171
54171,42,38,1006681.0,1,54172
54172,42,37,1006681.0,1,54173
54173,42,29,1006681.0,1,54174
54174,42,25,1006681.0,1,54175
54175,42,16,1006681.0,1,54176
54176,42,12,1006681.0,1,54177
54177,5,38,1006681.0,1,54178
54178,5,51,1006681.0,1,54179
54179,42,66,1006681.0,1,54180
54180,5,37,1006681.0,1,54181
54181,5,29,1006681.0,1,54182
54182,5,25,1006681.0,1,54183
54183,5,16,1006681.0,1,54184
54184,5,12,1006681.0,1,54185
54185,5,66,1006681.0,1,54186
54186,31,56,1006683.0,1,54187
54187,30,62,1006771.0,1,54188
54188,30,16,1006771.0,1,54189
54189,30,62,1006771.0,1,54190
54190,30,16,1006771.0,1,54191
54191,30,13,1006771.0,1,54192
54192,30,13,1006771.0,1,54193
54193,30,5,1006771.0,1,54194
54194,30,5,1006771.0,1,54195
54195,29,5,1006858.0,1,54196
54196,29,7,1006858.0,1,54197
54197,29,12,1006858.0,1,54198
54198,29,35,1006858.0,1,54199
54199,29,39,1006858.0,1,54200
54200,29,51,1006858.0,1,54201
54201,29,55,1006858.0,1,54202
54202,29,59,1006858.0,1,54203
54203,29,66,1006858.0,1,54204
54204,14,38,1006861.0,1,54205
54205,14,56,1006861.0,1,54206
54206,14,13,1006861.0,1,54207
54207,7,22,1006865.0,1,54208
54208,7,29,1006865.0,1,54209
54209,7,35,1006865.0,1,54210
54210,7,50,1006865.0,1,54211
54211,22,7,1006900.0,1,54212
54212,11,2,1006955.0,1,54213
54213,11,48,1006955.0,1,54214
54214,18,55,1006974.0,1,54215
54215,18,63,1006974.0,1,54216
54216,45,55,1006974.0,1,54217
54217,45,63,1006974.0,1,54218
54218,42,66,1006993.0,1,54219
54219,42,25,1006993.0,1,54220
54220,42,30,1006993.0,1,54221
54221,42,16,1006993.0,1,54222
54222,42,38,1006993.0,1,54223
54223,42,51,1006993.0,1,54224
54224,42,59,1006993.0,1,54225
54225,42,37,1006993.0,1,54226
54226,42,12,1006993.0,1,54227
54227,5,38,1006993.0,1,54228
54228,5,59,1006993.0,1,54229
54229,5,12,1006993.0,1,54230
54230,5,16,1006993.0,1,54231
54231,5,25,1006993.0,1,54232
54232,5,66,1006993.0,1,54233
54233,5,37,1006993.0,1,54234
54234,5,51,1006993.0,1,54235
54235,5,30,1006993.0,1,54236
54236,31,53,1006994.0,1,54237
54237,31,56,1006994.0,1,54238
54238,30,62,1007084.0,1,54239
54239,30,62,1007084.0,1,54240
54240,30,16,1007084.0,1,54241
54241,30,16,1007084.0,1,54242
54242,30,13,1007084.0,1,54243
54243,30,13,1007084.0,1,54244
54244,30,5,1007084.0,1,54245
54245,30,5,1007084.0,1,54246
54246,14,13,1007176.0,1,54247
54247,14,38,1007176.0,1,54248
54248,7,50,1007178.0,1,54249
54249,7,35,1007178.0,1,54250
54250,7,22,1007178.0,1,54251
54251,7,29,1007178.0,1,54252
54252,22,7,1007213.0,1,54253
54253,22,50,1007213.0,1,54254
54254,11,2,1007265.0,1,54255
54255,11,48,1007265.0,1,54256
54256,18,63,1007286.0,1,54257
54257,45,63,1007286.0,1,54258
54258,42,16,1007304.0,1,54259
54259,42,59,1007304.0,1,54260
54260,42,51,1007304.0,1,54261
54261,42,37,1007304.0,1,54262
54262,42,66,1007304.0,1,54263
54263,42,25,1007304.0,1,54264
54264,42,12,1007304.0,1,54265
54265,5,37,1007304.0,1,54266
54266,5,59,1007304.0,1,54267
54267,5,66,1007304.0,1,54268
54268,5,16,1007304.0,1,54269
54269,5,12,1007304.0,1,54270
54270,5,25,1007304.0,1,54271
54271,5,51,1007304.0,1,54272
54272,31,53,1007305.0,1,54273
54273,31,56,1007305.0,1,54274
54274,30,38,1007397.0,1,54275
54275,30,62,1007397.0,1,54276
54276,30,62,1007397.0,1,54277
54277,30,38,1007397.0,1,54278
54278,30,13,1007397.0,1,54279
54279,30,5,1007397.0,1,54280
54280,30,5,1007397.0,1,54281
54281,30,13,1007397.0,1,54282
54282,14,13,1007488.0,1,54283
54283,14,38,1007488.0,1,54284
54284,14,56,1007488.0,1,54285
54285,7,22,1007490.0,1,54286
